P,E,Q
0.079310345,6.174137931,0.234028981
0,6.45,0.23449843
0,6.34137931,0.23502004
0.025862069,6.05862069,0.23449843
0.005172414,6.043103448,0.23449843
0,5.831034483,0.228134789
1.40517243,5.853448276,0.244061279
0.012068966,6.146551724,0.244061279
0,6.056896552,0.228134789
0,6.072413793,0.212538653
0.010344828,6.022413793,0.212538653
0.12413793,5.85862069,0.212538653
0,5.760344828,0.212538653
0.034482759,5.818965517,0.212538653
0,5.736206897,0.212538653
0,6.15,0.212538653
0.001724138,6.463793103,0.179173005
0,6.432758621,0.177243049
0.034482759,6.186206897,0.175817315
0.405172423,6.010344828,0.262369787
0,5.929310345,0.271063285
0.043103448,6.029310345,0.17468716
0,6.439655172,0.178147173
0,6.236206897,0.217007111
0.003448276,6.739655172,0.178321043
0,6.863793103,0.180703061
0.036206897,6.375862069,0.183276337
0,6.660344828,0.153109897
3.482758648,6.762068966,0.166619593
13.02931035,5.948275862,0.153996634
11.08448275,6.220689655,0.171940015
0.796551735,4.584482759,0.153996634
0.094827588,5.801724138,0.152553513
0,6.372413793,0.152553513
0.099999999,6.65,0.152553513
2.194827598,6.563793103,0.139721909
0.120689654,5.379310345,0.141130256
0.667241386,5.410344828,0.145807358
3.062068959,4.9,0.187014541
5.701724098,6.15,0.167245525
1.708620701,4.644827586,0.124856026
9.718965558,6.127586207,0.124856026
9.368965582,3.829310345,0.155822268
15.9465518,5.060344828,0.124856026
34.7413791,3.727586207,0.119257413
20.67586203,3.681034483,0.169697092
22.15172408,3.268965517,0.278974369
2.805172427,3.729310345,0.581647215
9.191379289,4.289655172,0.556436069
15.20517246,4.543103448,0.676875798
8.708620731,4.332758621,1.214742554
15.61896541,4.870689655,1.583068702
3.991379344,4.512068966,1.575992194
1.299999993,4.753448276,1.203771359
0.817241376,5.043103448,0.961170588
0.341379305,4.644827586,0.933038427
0.449999999,4.75,0.772695539
0,4.834482759,0.613743612
0,5.403448276,0.540961642
0,5.40862069,0.510743041
3.493103433,5.360344828,0.438587003
19.39310348,4.7,0.395693281
20.53448265,3.394827586,0.257084139
19.50172417,3.562068966,0.26883775
31.74999997,3.413793103,0.235802455
14.13620692,4.301724138,1.291540921
22.3534483,4.112068966,1.003229734
19.06379309,4.15862069,1.256245317
6.013793104,3.324137931,1.600994695
2.344827597,4.35862069,2.515359487
4.074137929,4.743103448,2.459199487
3.270689616,4.368965517,2.358824352
2.470689658,4.50862069,2.225674729
5.710344825,4.622413793,2.091429723
8.136206962,4.232758621,2.226631014
3.582758632,4.070689655,2.269768153
8.59827584,4.170689655,2.16810638
10.77068964,4.105172414,1.979457462
16.33965517,3.751724138,1.931834477
27.84655175,3.465517241,1.931834477
26.98965534,2.606896552,2.240975286
14.77586206,3.520689655,4.693306909
0.493103452,3.753448276,7.264043983
1.456896559,4.20862069,6.76182057
29.4637931,4.872413793,5.139057354
5.274137932,3.917241379,4.097141551
8.886206893,4.434482759,4.030705836
13.18793105,3.577586207,3.344736637
14.29999992,4.312068966,2.732314437
3.910344852,3.977586207,2.666782846
3.025862039,4.124137931,2.683178784
4.534482775,4.317241379,2.611509581
13.38620694,3.64137931,2.837766576
26.05172408,3.518965517,2.38848657
75.40862072,2.705172414,2.474604367
47.96379332,2.167241379,4.095089885
2.815517232,3.060344828,8.079007311
0.162068965,3.953448276,10.25272969
0.056896552,4.151724138,10.92139883
0.155172413,4.155172414,8.854084869
11.64137934,3.775862069,8.782154863
21.7189656,3.512068966,8.897082914
15.72931028,3.577586207,7.508505162
3.468965521,3.64137931,6.338707995
4.751724109,3.967241379,5.53848884
0.905172417,4.136206897,5.029171532
0.731034489,4.210344828,4.655750995
9.825862031,4.118965517,4.189188313
19.24655165,3.706896552,4.648917905
9.508620647,3.522413793,5.24614387
6.553448273,3.467241379,5.202380797
0.453448278,3.760344828,5.452927427
1.520689643,3.948275862,6.811234416
1.231034479,4.274137931,7.672238513
1.767241387,4.255172414,9.042681627
5.531034492,4.45862069,9.593884211
9.305172458,4.262068966,10.15339778
14.7448276,4.003448276,8.854415222
4.943103489,4.284482759,5.83794509
5.706896588,4.256896552,4.753657175
1.841379313,4.048275862,3.983430589
4.35,4.067241379,3.8015626
5.505172431,4.377586207,3.313526978
5.277586185,3.918965517,3.103961501
2.348275861,3.817241379,2.750153497
0.853448278,3.836206897,2.765384506
3.731034495,3.605172414,1.995992496
1.806896552,3.731034483,1.860739046
6.762068947,3.453448276,1.681287848
1.396551735,3.853448276,1.665483068
0.256896559,4.074137931,1.777629199
2.343103454,4.236206897,1.649052356
3.175862077,4.281034483,1.875639702
2.310344841,4.415517241,1.383883262
21.18448288,4.44137931,1.39883608
19.82931026,3.912068966,2.272376202
30.13793101,3.213793103,2.335699645
6.781034457,3.175862069,2.870228099
1.356896558,3.779310345,3.003690689
4.987931102,3.765517241,2.806487366
3.382758596,3.937931034,2.673529
2.62586207,4.068965517,2.26561266
5.26206898,4.113793103,1.782080271
1.882758613,4.05862069,1.315795782
3.486206893,4.077586207,1.461759622
0.406896546,3.960344828,1.25975749
3.206896514,4.044827586,1.262748053
5.901724097,4.101724138,1.223262183
3.672413735,4.055172414,1.019869091
2.041379319,4.105172414,0.882685683
1.310344826,4.294827586,0.756682115
5.331034521,4.265517241,0.738669186
1.536206894,4.155172414,0.758629459
0,4.065517241,0.762576307
0,4.179310345,0.797437236
0,4.268965517,0.728254375
0,4.468965517,0.691046201
0,4.406896552,0.674337297
0.18793103,4.177586207,0.634625395
3.093103459,3.913793103,0.600459946
15.01551723,4.010344828,0.510951685
8.874137943,3.84137931,0.482976006
7.80344828,3.648275862,0.50333618
7.144827584,3.537931034,0.534702323
8.208620663,3.455172414,0.630035228
8.225862003,3.582758621,0.63610329
8.205172504,3.456896552,0.605032726
2.084482787,3.29137931,0.858865497
0,3.64137931,0.930047863
0,3.870689655,1.003925214
0,4.19137931,1.011262527
0,4.034482759,1.180264139
0.117241378,4.296551724,1.287368041
0,3.979310345,1.259183719
0.006896552,3.763793103,1.103257129
0.329310348,3.593103448,1.005298787
1.882758612,3.584482759,0.839722413
4.751724156,3.753448276,0.775512233
3.056896537,3.787931034,0.697392455
3.536206927,3.874137931,0.565094794
1.358620668,3.910344828,0.581334249
0.236206896,3.922413793,0.601729197
0.337931029,4.024137931,0.612352652
0,4.04137931,0.552245803
0.010344828,4.056896552,0.542700341
0,4.022413793,0.540596515
0.093103448,3.889655172,0.524461381
0.99827586,3.798275862,0.501893059
0.453448273,3.587931034,0.466614842
0.249999995,3.513793103,0.427859225
0.105172418,3.506896552,0.396979918
0.800000002,3.682758621,0.373820438
0,3.931034483,0.345270989
0,3.806896552,0.310514382
0,3.870689655,0.310514382
0,3.839655172,0.300429923
0,3.8,0.290849688
0.232758621,3.479310345,0.308758295
0.555172413,3.012068966,0.289962951
0.555172406,2.986206897,0.269689712
0,3.194827586,0.251433365
0,3.413793103,0.24428731
0,3.703448276,0.235089588
0,3.760344828,0.233037923
0,3.863793103,0.227804436
0,3.851724138,0.259327062
0,3.90862069,0.242322579
0,3.810344828,0.245313142
0,3.767241379,0.247347421
0,3.663793103,0.232950987
0,3.544827586,0.23415069
0,3.589655172,0.229282331
0,3.6,0.218850133
0,3.551724138,0.207444263
0,3.543103448,0.216311631
0,3.506896552,0.209287284
0,3.127586207,0.246478071
0.27586207,2.994827586,0.262248078
0.136206896,3.025862069,0.194091049
0.18275862,3.203448276,0.248599285
0.086206896,3.44137931,0.248599285
0,3.603448276,0.248599285
0,3.627586207,0.262421948
0,3.515517241,0.262421948
0,3.587931034,0.252198393
0,3.744827586,0.252198393
0,3.943103448,0.24011443
0,4.134482759,0.24011443
0,4.189655172,0.231420932
0,3.927586207,0.238740857
0,3.867241379,0.238740857
0,3.948275862,0.238740857
0,3.643103448,0.238740857
0,3.8,0.238740857
0,3.85862069,0.227908758
0,3.746551724,0.227908758
0,3.648275862,0.21921526
0,3.69137931,0.21921526
0,3.605172414,0.211078145
0,3.594827586,0.191604708
0,3.401724138,0.191604708
0,3.482758621,0.191604708
0,3.487931034,0.181659346
0,3.432758621,0.190352845
0,3.479310345,0.200298207
0,3.501724138,0.19327386
0,3.015517241,0.19327386
2.901724134,2.655172414,0.197724931
17.13275867,2.244827586,0.178929587
5.906896538,2.274137931,0.174965352
0.091379309,3.025862069,0.157578355
0,3.174137931,0.174965352
0,3.272413793,0.192352349
0,3.196551724,0.208991705
0,3.001724138,0.208991705
0,3.220689655,0.185449711
0,3.218965517,0.197864027
0,3.227586207,0.18047703
0,3.239655172,0.189170529
0,3.298275862,0.200924139
0.122413794,3.093103448,0.200837204
0,3.127586207,0.192143705
0.436206904,3.534482759,0.200837204
0,3.468965517,0.209530702
0,3.432758621,0.207878938
0,3.410344828,0.207878938
0,3.410344828,0.207878938
0,3.320689655,0.207878938
0,3.451724138,0.191848126
0,3.651724138,0.179677228
0,3.565517241,0.177921142
0,3.765517241,0.18661464
0,3.756896552,0.203879928
0,3.682758621,0.19662955
0,3.712068966,0.19662955
0,3.805172414,0.189848622
0,3.863793103,0.141286739
0,3.794827586,0.168966838
0,3.963793103,0.188492436
0,3.753448276,0.199011569
0,3.967241379,0.213686195
0,3.912068966,0.202993192
0,4.084482759,0.16484612
0,4.182758621,0.153735829
0,4.222413793,0.190213749
0,4.155172414,0.190213749
0,4.048275862,0.190213749
0,4.024137931,0.190213749
0,3.972413793,0.177382145
0,3.944827586,0.180581352
0,3.874137931,0.195638492
0.006896552,4.037931034,0.195638492
0,4.163793103,0.178251495
0.072413794,4.187931034,0.185727903
0,4.420689655,0.189205303
0,4.405172414,0.182285278
0,4.375862069,0.182285278
0.053448274,4.501724138,0.150571395
0.006896552,4.689655172,0.167958392
0,4.815517241,0.16484612
0,5.027586207,0.168688646
0,4.772413793,0.14504233
0,4.748275862,0.140313067
0,4.831034483,0.162916163
0,4.962068966,0.153735829
0,5.093103448,0.153735829
0,5.187931034,0.153735829
0,5.394827586,0.145529166
0,5.6,0.154222665
0,5.377586207,0.16102098
0,5.056896552,0.162551036
0,5.131034483,0.164081092
0,5.220689655,0.164081092
0,5.048275862,0.161594751
0,5.301724138,0.161594751
0,5.518965517,0.149354305
0,5.756896552,0.141008547
0,5.668965517,0.141008547
0,5.779310345,0.141008547
0,5.348275862,0.137826726
0,5.324137931,0.155213723
0,5.50862069,0.162637971
0,5.534482759,0.153944473
0,5.322413793,0.153944473
0,5.148275862,0.147928572
0.053448274,5.139655172,0.153196832
0.267241382,5.053448276,0.148154603
0.660344824,5.072413793,0.151579841
0.320689658,4.975862069,0.111120299
0.170689653,5.05862069,0.119779023
0.306896545,5.151724138,0.119326961
0.553448273,5.3,0.118892286
0.167241378,5.405172414,0.118509772
0.289655174,5.427586207,0.118075097
0.11896552,5.55,0.117292683
0.127586208,5.629310345,0.116927556
0.568965512,5.310344828,0.116545042
0.17241379,5.153448276,0.116736299
0,5.218965517,0.116545042
0.15862069,5.410344828,0.116736299
2.101724126,5.634482759,0.116736299
1.863793089,5.425862069,0.118162032
8.467241367,5.525862069,0.114684633
0.424137926,5.068965517,0.122091494
0,5.34137931,0.122091494
0.132758622,5.517241379,0.117970776
0.439655176,5.60862069,0.114771568
0.043103448,5.682758621,0.112719902
0,6.053448276,0.111537587
0,5.981034483,0.122282751
0,6.079310345,0.114771568
0.467241375,6.29137931,0.114771568
0.420689653,6.20862069,0.06085449
0,6.132758621,0.069547989
0,5.984482759,0.185345389
0.312068971,5.806896552,0.102931023
0.751724151,5.993103448,0.111624522
0,5.760344828,0.117709971
0,5.863793103,0.115971271
0,6.163793103,0.109016472
0.001724138,6.575862069,0.091977215
0.12586207,6.381034483,0.063010478
1.637931036,6.54137931,0.261622146
0.358620694,6.298275862,0.146554999
1.337931038,6.322413793,0.152257934
0.003448276,6.19137931,0.130019965
0.012068966,5.89137931,0.175365253
0.00862069,6.605172414,0.130019965
0,6.931034483,0.130019965
0,7.115517241,0.130019965
0,6.824137931,0.130019965
0,6.787931034,0.130019965
0.527586206,6.660344828,0.130019965
0.499999991,6.422413793,0.130019965
4.353448231,6.062068966,0.134366714
1.344827604,5.915517241,0.093889784
3.955172398,6.034482759,0.039120744
0.179310343,5.70862069,0.056507741
0.289655172,6.006896552,0.109016472
1.348275857,5.762068966,0.097019444
2.189655188,5.682758621,0.019403889
5.537931065,6.303448276,0.043467493
1.649999984,5.718965517,0.048683592
0.331034485,5.537931034,0.103209215
1.615517227,5.886206897,0.060698007
0.332758622,5.834482759,0.060106849
4.149999969,6.14137931,0.061810775
0.870689664,5.679310345,0.070504273
3.89137932,5.917241379,0.087039308
0.039655172,5.439655172,0.095732806
0,5.9,0.101053227
0.425862063,5.794827586,0.101053227
1.308620696,6.889655172,0.100062168
0.225862076,5.965517241,0.109764113
0.331034484,6.529310345,0.109764113
0.024137932,6.520689655,0.109764113
0.886206915,6.118965517,0.092359729
2.32241378,6.9,0.069756632
2.70172414,5.472413793,0.069791406
5.717241388,5.872413793,0.069756632
4.881034453,4.987931034,0.069756632
3.458620712,4.920689655,0.069756632
1.412068968,4.098275862,0.069756632
4.013793073,5.096551724,0.069756632
12.04655168,4.546551724,0.078450131
2.989655185,4.325862069,0.069756632
2.153448275,4.99137931,0.08714363
3.446551712,5.3,0.104530627
3.217241385,5.334482759,0.156030912
0,5.065517241,0.129950417
4.805172394,5.515517241,0.138643915
2.993103441,5.663793103,0.14203438
0.239655176,4.634482759,0.141269352
0,4.482758621,0.244895854
0.26034483,4.987931034,0.27850492
0.387931034,4.984482759,0.185693129
3.570689686,4.79137931,0.184041365
14.23620683,5.003448276,0.184041365
9.813793053,4.705172414,0.197029452
0.501724144,4.836206897,0.201376201
10.66379316,4.784482759,0.192682702
11.77758617,3.927586207,0.191343903
20.73793118,3.343103448,0.264647483
5.265517212,3.44137931,0.318842753
7.277586177,3.936206897,0.270367805
11.49999998,3.984482759,0.345688277
7.303448291,3.884482759,0.386738977
1.520689662,3.572413793,0.509734595
0.050000001,4.305172414,3.08919994
0,4.463793103,3.294192637
5.632758666,5.017241379,2.381236191
6.617241381,4.237931034,1.495142657
27.57068971,3.662068966,1.22432279
2.567241355,3.627586207,0.783684122
1.589655194,4.277586207,0.763897719
2.815517231,4.448275862,1.382666172
2.91551725,4.489655172,1.219437044
3.972413798,4.031034483,2.256414939
7.251724054,3.684482759,1.855870686
14.21724138,4.565517241,1.426446631
8.179310305,3.329310345,1.210952189
8.186206892,4.156896552,1.592492454
15.13275856,3.551724138,1.650773668
11.11551724,3.317241379,1.546625556
6.375862129,3.634482759,2.454226806
10.38275862,3.870689655,2.89413522
10.78448281,4.037931034,4.061845947
2.713793107,4.001724138,6.778790279
5.915517184,3.836206897,5.840535754
10.54827585,4.331034483,4.753709338
4.037931024,3.974137931,4.10953848
3.443103493,4.010344828,3.17425713
6.903448338,4.429310345,2.9376201
5.620689693,3.715517241,2.452522881
11.7931035,4.012068966,2.030940361
6.927586166,4,2.109147074
8.874137931,4.182758621,2.188727359
15.57068966,4.043103448,2.103252881
25.6948277,3.256896552,2.174852536
34.72758615,3.129310345,3.402096342
24.25517254,2.648275862,5.165972425
3.194827577,3.446551724,6.71098099
0.346551729,3.925862069,8.123674506
2.384482771,4.067241379,5.603533596
22.59999993,3.927586207,4.100010405
16.63620686,3.15862069,3.715931639
13.57068971,3.374137931,3.43047192
8.022413752,3.903448276,4.020186703
4.120689632,4.355172414,7.410129531
10.90862072,4.184482759,7.196964947
7.834482706,3.381034483,6.223519139
16.7172414,3.539655172,5.350344144
26.49999994,2.99137931,7.942606318
15.7568967,3.043103448,8.969134629
9.663793106,3.618965517,9.653730253
2.989655181,3.493103448,8.69271615
1.151724154,3.943103448,7.643428259
1.98275864,3.824137931,6.471527267
2.03965516,3.839655172,7.279101122
3.063793081,4.15,6.271524637
7.003448222,4.115517241,5.822157698
6.843103493,4.329310345,5.359002868
10.18965517,3.920689655,4.234255411
6.774137925,4.024137931,3.8979735
14.01379311,3.967241379,3.6429758
4.827586207,3.556896552,3.204875633
1.196551717,3.943103448,3.110203432
0,4.136206897,2.927187901
0.172413795,4.277586207,2.649465396
0.332758623,4.013793103,1.981909029
1.329310351,3.54137931,1.839353039
1.886206899,4.201724138,1.3739379
1.218965515,4.431034483,1.239918926
5.000000044,4.087931034,0.989685263
9.805172454,3.218965517,1.056225301
5.482758636,3.122413793,1.377763039
7.265517242,3.767241379,1.39953156
7.393103446,4.010344828,1.39953156
4.39655172,3.644827586,1.491230583
6.418965498,3.324137931,1.492708477
8.991379324,3.855172414,1.470661765
13.79827589,3.496551724,1.45882122
5.056896549,3.315517241,1.45882122
6.515517312,3.74137931,1.672368319
5.837931058,3.605172414,1.576183451
2.556896551,3.40862069,1.517311078
4.334482722,3.944827586,1.72910209
0.53275862,4.246551724,1.719487081
3.015517237,4.234482759,2.299134791
8.498275834,4.284482759,2.060567804
14.57586209,4.112068966,1.85816577
0.956896552,3.467241379,1.833980457
7.689655125,3.843103448,1.757442896
8.844827611,3.917241379,1.785018673
7.4465518,3.85862069,1.98057023
1.227586201,3.768965517,2.06719225
0.575862068,3.832758621,2.145225093
4.474137911,3.937931034,1.834884581
2.817241377,4.072413793,1.658806461
